SESSION_CODE,USER_CODE,CONTENT_CODE,TIME,WATCHED_DURATION,PLATFORM,DEVICE_TYPE,OS_FAMILY,OS_NAME,APP_VERSION,IS_UP_TO_DATE
SESSION_00000779,USER_00000000687,CONTENT_00000788,2024-10-16 05:14:31,127,Tablet,Smart TV,tvOS,iOS 16,v1.0.0,1
SESSION_00000780,USER_00000000649,CONTENT_00000149,2024-09-20 05:20:58,29,Computer,Smart TV,FireOS,macOS Ventura,v2.1.0,1
SESSION_00000781,USER_00000000809,CONTENT_00000645,2025-05-11 14:14:29,170,Console,Smartphone,FireOS,tvOS 14,v1.0.0,1
SESSION_00000782,USER_00000000944,CONTENT_00000730,2024-06-09 16:26:39,177,Tablet,Smartphone,Android,Windows 11,v2.0.1,1
SESSION_00000783,USER_00000000684,CONTENT_00000058,2024-07-28 12:09:34,136,TV,Laptop,Android,Xbox,v2.0.1,1
SESSION_00000784,USER_00000000348,CONTENT_00000779,2024-06-07 09:22:24,175,Console,Tablet,Xbox,tvOS 14,v2.0.1,1
SESSION_00000785,USER_00000000095,CONTENT_00000670,2025-01-27 22:19:04,65,Computer,Laptop,iOS,Switch,v2.0.1,1
SESSION_00000786,USER_00000000649,CONTENT_00000770,2024-06-09 02:54:37,50,Tablet,Desktop,FireOS,FireOS 6,v1.2.3,1
SESSION_00000787,USER_00000000674,CONTENT_00000801,2023-12-12 13:45:48,48,Tablet,Desktop,Playstation,iOS 16,v1.0.0,1
SESSION_00000788,USER_00000000385,CONTENT_00000863,2023-10-06 01:59:24,159,Computer,Laptop,FireOS,FireOS 6,v1.2.3,1
SESSION_00000789,USER_00000000683,CONTENT_00000134,2024-09-03 18:50:54,7,Mobile,Smart TV,tvOS,Windows 11,v1.2.3,1
SESSION_00000790,USER_00000000297,CONTENT_00000190,2025-05-16 22:39:33,98,Console,Tablet,Playstation,Xbox,v2.0.1,1
SESSION_00000791,USER_00000000540,CONTENT_00000349,2023-11-23 13:38:52,108,Computer,Laptop,Linux,Xbox,v1.0.0,1
SESSION_00000792,USER_00000000190,CONTENT_00000571,2023-06-28 21:39:18,115,TV,Desktop,tvOS,Ubuntu 22.04,v1.0.0,1
SESSION_00000793,USER_00000000295,CONTENT_00000636,2023-06-26 19:24:50,172,Computer,Game Console,Xbox,Windows 11,v2.1.0,1
SESSION_00000794,USER_00000000354,CONTENT_00000656,2023-09-24 13:33:26,30,Tablet,Smart TV,Windows,tvOS 14,v3.0.5,1
SESSION_00000795,USER_00000000845,CONTENT_00000969,2024-02-29 13:40:42,46,Console,Smartphone,Windows,iPadOS 15,v2.1.0,1
SESSION_00000796,USER_00000000360,CONTENT_00000874,2025-01-10 22:44:03,82,Computer,Desktop,Playstation,iOS 16,v3.0.5,1
SESSION_00000797,USER_00000000392,CONTENT_00000063,2024-08-11 03:29:35,152,Console,Tablet,Linux,Ubuntu 22.04,v2.0.1,1
SESSION_00000798,USER_00000000760,CONTENT_00000732,2024-04-13 07:06:22,138,Tablet,Tablet,tvOS,Switch,v3.0.5,1
SESSION_00000799,USER_00000000507,CONTENT_00000802,2023-09-29 04:53:37,155,Mobile,Tablet,iOS,iOS 16,v2.0.1,1
SESSION_00000800,USER_00000000311,CONTENT_00000205,2024-02-07 03:15:36,102,TV,Smart TV,Windows,iOS 16,v3.0.5,1
SESSION_00000801,USER_00000000114,CONTENT_00000565,2025-04-02 19:35:33,100,Console,Laptop,Xbox,Ubuntu 22.04,v1.2.3,1
SESSION_00000802,USER_00000000062,CONTENT_00000930,2023-09-11 10:00:31,145,Tablet,Game Console,FireOS,Android 13,v2.1.0,1
SESSION_00000803,USER_00000000190,CONTENT_00000896,2023-07-26 06:28:17,68,Console,Smart TV,Linux,Android 13,v1.0.0,1
SESSION_00000804,USER_00000000180,CONTENT_00000137,2023-12-26 10:37:39,113,TV,Smartphone,Nintendo,Android 13,v2.0.1,1
SESSION_00000805,USER_00000000531,CONTENT_00000911,2023-11-01 21:28:25,172,Computer,Smartphone,macOS,Xbox,v1.2.3,1
SESSION_00000806,USER_00000000689,CONTENT_00000356,2023-11-16 21:31:14,22,Console,Smart TV,FireOS,Windows 11,v3.0.5,1
SESSION_00000807,USER_00000000061,CONTENT_00000541,2024-06-11 20:37:10,139,TV,Tablet,macOS,FireOS 6,v2.1.0,1
SESSION_00000808,USER_00000000143,CONTENT_00000051,2023-11-03 17:53:33,135,Console,Smartphone,Playstation,Windows 11,v2.0.1,1
SESSION_00000809,USER_00000000895,CONTENT_00000618,2024-01-27 23:45:06,97,Mobile,Desktop,tvOS,Ubuntu 22.04,v1.0.0,1
SESSION_00000810,USER_00000000796,CONTENT_00000740,2023-09-16 21:05:18,91,TV,Desktop,Windows,iPadOS 15,v2.1.0,1
SESSION_00000811,USER_00000000184,CONTENT_00000388,2024-01-29 21:06:11,168,Mobile,Smartphone,Linux,Xbox,v1.2.3,1
SESSION_00000812,USER_00000000876,CONTENT_00000066,2023-10-05 15:23:37,38,Mobile,Tablet,Nintendo,macOS Ventura,v3.0.5,1
SESSION_00000813,USER_00000000204,CONTENT_00000068,2025-01-11 20:08:25,37,Computer,Laptop,Linux,FireOS 6,v1.0.0,1
SESSION_00000814,USER_00000000731,CONTENT_00000873,2025-04-18 21:07:00,156,Computer,Tablet,Xbox,PS5,v3.0.5,1
SESSION_00000815,USER_00000000288,CONTENT_00000548,2023-07-18 09:52:28,33,TV,Desktop,iOS,iOS 16,v3.0.5,1
SESSION_00000816,USER_00000000137,CONTENT_00000697,2025-01-18 00:41:34,106,Computer,Desktop,Windows,PS5,v1.0.0,1
SESSION_00000817,USER_00000000002,CONTENT_00000382,2023-09-27 06:58:04,105,Tablet,Smart TV,iOS,FireOS 6,v1.0.0,1
SESSION_00000818,USER_00000000469,CONTENT_00000199,2025-03-09 01:08:06,129,TV,Laptop,Playstation,Switch,v1.0.0,1
SESSION_00000819,USER_00000000876,CONTENT_00000485,2023-11-06 00:36:28,132,Computer,Game Console,FireOS,iOS 16,v2.1.0,1
SESSION_00000820,USER_00000000142,CONTENT_00000568,2024-09-10 19:00:56,100,Mobile,Game Console,macOS,Xbox,v2.1.0,1
SESSION_00000821,USER_00000000328,CONTENT_00000979,2024-04-05 13:44:33,50,Console,Smart TV,Playstation,macOS Ventura,v1.0.0,1
SESSION_00000822,USER_00000000291,CONTENT_00000260,2024-09-05 16:38:28,73,Console,Smart TV,tvOS,iPadOS 15,v1.2.3,1
SESSION_00000823,USER_00000000377,CONTENT_00000632,2024-03-08 12:39:43,56,Tablet,Game Console,Playstation,tvOS 14,v2.0.1,1
SESSION_00000824,USER_00000000304,CONTENT_00000729,2025-03-19 10:26:36,173,Console,Tablet,Nintendo,tvOS 14,v3.0.5,1
SESSION_00000825,USER_00000000954,CONTENT_00000076,2023-08-16 03:26:48,46,Tablet,Desktop,Xbox,macOS Ventura,v1.0.0,1
SESSION_00000826,USER_00000000619,CONTENT_00000141,2023-09-29 19:10:17,8,Console,Laptop,Linux,Android 13,v3.0.5,1
SESSION_00000827,USER_00000000629,CONTENT_00000945,2023-10-04 19:17:43,50,Tablet,Laptop,tvOS,Android 13,v2.1.0,1
SESSION_00000828,USER_00000000006,CONTENT_00000295,2023-06-02 05:24:54,91,TV,Laptop,Windows,Ubuntu 22.04,v3.0.5,1
SESSION_00000829,USER_00000000552,CONTENT_00000542,2023-08-09 07:53:19,161,Console,Smart TV,Nintendo,FireOS 6,v2.0.1,1
SESSION_00000830,USER_00000000395,CONTENT_00000244,2023-06-20 13:40:27,168,Tablet,Desktop,Windows,macOS Ventura,v1.2.3,1
SESSION_00000831,USER_00000000992,CONTENT_00000369,2025-04-30 11:15:25,148,Console,Laptop,iOS,PS5,v2.1.0,1
SESSION_00000832,USER_00000000493,CONTENT_00000227,2024-03-06 20:30:15,144,Tablet,Desktop,iOS,Xbox,v2.0.1,1
SESSION_00000833,USER_00000000788,CONTENT_00000303,2024-10-03 15:59:25,160,Tablet,Laptop,Xbox,Xbox,v2.0.1,1
SESSION_00000834,USER_00000000714,CONTENT_00000779,2023-08-18 00:36:14,106,Tablet,Tablet,Android,iOS 16,v3.0.5,1
SESSION_00000835,USER_00000000627,CONTENT_00000763,2024-12-20 18:05:32,163,TV,Game Console,Nintendo,Switch,v2.1.0,1
SESSION_00000836,USER_00000000138,CONTENT_00000524,2024-06-26 17:22:38,26,TV,Game Console,macOS,tvOS 14,v1.0.0,1
SESSION_00000837,USER_00000000637,CONTENT_00000277,2024-05-28 21:43:45,166,TV,Laptop,Xbox,Windows 11,v2.0.1,1
SESSION_00000838,USER_00000000510,CONTENT_00000041,2023-11-26 10:07:08,20,Mobile,Game Console,Linux,Xbox,v3.0.5,1
SESSION_00000839,USER_00000000495,CONTENT_00000124,2024-05-24 02:38:37,163,Mobile,Smart TV,Playstation,tvOS 14,v1.2.3,1
SESSION_00000840,USER_00000000562,CONTENT_00000993,2024-06-16 07:30:36,170,Console,Smart TV,Windows,Ubuntu 22.04,v1.0.0,1
SESSION_00000841,USER_00000000824,CONTENT_00000996,2024-03-07 05:23:00,44,Computer,Laptop,Playstation,iOS 16,v1.2.3,1
SESSION_00000842,USER_00000000820,CONTENT_00000805,2023-12-11 01:02:30,10,Computer,Smart TV,macOS,FireOS 6,v1.2.3,1
SESSION_00000843,USER_00000000729,CONTENT_00000648,2025-01-10 00:47:33,167,Mobile,Tablet,Nintendo,macOS Ventura,v2.0.1,1
SESSION_00000844,USER_00000000032,CONTENT_00000547,2024-04-21 15:36:50,91,Console,Smartphone,Android,tvOS 14,v3.0.5,1
SESSION_00000845,USER_00000000011,CONTENT_00000167,2023-11-19 15:31:19,145,Tablet,Smart TV,Android,Xbox,v1.0.0,1
SESSION_00000846,USER_00000000019,CONTENT_00000488,2023-12-29 07:37:19,6,Tablet,Laptop,Nintendo,Ubuntu 22.04,v1.0.0,1
SESSION_00000847,USER_00000000831,CONTENT_00000387,2024-07-29 12:18:14,179,Mobile,Tablet,iOS,FireOS 6,v1.2.3,1
SESSION_00000848,USER_00000000123,CONTENT_00000473,2025-02-19 23:49:31,8,Tablet,Laptop,Nintendo,Ubuntu 22.04,v3.0.5,1
SESSION_00000849,USER_00000000211,CONTENT_00000782,2024-11-29 06:14:32,106,Tablet,Tablet,Windows,Xbox,v2.1.0,1
SESSION_00000850,USER_00000000273,CONTENT_00000083,2025-05-06 05:41:22,86,Mobile,Desktop,macOS,macOS Ventura,v2.0.1,1
SESSION_00000851,USER_00000000013,CONTENT_00000688,2024-03-15 05:21:37,13,Mobile,Laptop,macOS,Switch,v2.1.0,1
SESSION_00000852,USER_00000000156,CONTENT_00000039,2025-04-09 21:29:24,54,TV,Tablet,Nintendo,Xbox,v2.1.0,1
SESSION_00000853,USER_00000000431,CONTENT_00000349,2024-11-18 17:54:48,47,TV,Game Console,Xbox,tvOS 14,v1.2.3,1
SESSION_00000854,USER_00000000749,CONTENT_00000531,2025-03-30 13:13:47,113,Mobile,Game Console,macOS,iOS 16,v1.0.0,1
SESSION_00000855,USER_00000000696,CONTENT_00000861,2024-09-22 19:14:47,85,Mobile,Laptop,Xbox,FireOS 6,v3.0.5,1
SESSION_00000856,USER_00000000360,CONTENT_00000388,2025-01-25 15:12:50,23,Computer,Tablet,Linux,Android 13,v1.2.3,1
SESSION_00000857,USER_00000000424,CONTENT_00000569,2024-03-15 07:15:54,83,Computer,Desktop,tvOS,tvOS 14,v3.0.5,1
SESSION_00000858,USER_00000000999,CONTENT_00000187,2023-12-30 22:25:47,94,Console,Laptop,Xbox,iOS 16,v1.2.3,1
SESSION_00000859,USER_00000000107,CONTENT_00000379,2025-02-02 23:05:25,58,Console,Smart TV,tvOS,Xbox,v1.0.0,1
SESSION_00000860,USER_00000000091,CONTENT_00000682,2024-02-15 01:03:09,66,TV,Smartphone,Xbox,Android 13,v1.2.3,1
SESSION_00000861,USER_00000000626,CONTENT_00000711,2025-03-05 21:30:19,109,Mobile,Laptop,Linux,FireOS 6,v1.2.3,1
SESSION_00000862,USER_00000000190,CONTENT_00000326,2025-01-24 21:01:14,117,Tablet,Smart TV,FireOS,FireOS 6,v2.1.0,1
SESSION_00000863,USER_00000000062,CONTENT_00000020,2023-10-03 05:20:33,17,Console,Desktop,Windows,Switch,v2.1.0,1
SESSION_00000864,USER_00000000881,CONTENT_00000723,2025-03-26 22:34:35,159,Computer,Laptop,tvOS,Android 13,v2.1.0,1
SESSION_00000865,USER_00000000792,CONTENT_00000103,2024-05-17 01:26:47,83,Console,Smart TV,Xbox,macOS Ventura,v3.0.5,1
SESSION_00000866,USER_00000000110,CONTENT_00000355,2023-09-23 07:52:52,35,TV,Laptop,tvOS,tvOS 14,v3.0.5,1
SESSION_00000867,USER_00000000364,CONTENT_00000298,2024-06-13 23:19:39,90,TV,Desktop,Android,macOS Ventura,v2.1.0,1
SESSION_00000868,USER_00000000398,CONTENT_00000111,2024-07-22 21:32:03,90,TV,Game Console,Windows,PS5,v2.0.1,1
SESSION_00000869,USER_00000000853,CONTENT_00000093,2023-11-23 15:09:10,159,Console,Smart TV,macOS,Switch,v2.1.0,1
SESSION_00000870,USER_00000000987,CONTENT_00000066,2024-09-30 06:30:14,71,Tablet,Desktop,Playstation,tvOS 14,v2.1.0,1
SESSION_00000871,USER_00000000352,CONTENT_00000500,2024-04-15 15:58:10,107,Computer,Desktop,FireOS,macOS Ventura,v2.0.1,1
SESSION_00000872,USER_00000000992,CONTENT_00000384,2024-06-09 17:02:38,103,TV,Laptop,Linux,PS5,v2.1.0,1
SESSION_00000873,USER_00000000783,CONTENT_00000094,2023-11-29 07:35:40,170,Tablet,Tablet,Linux,iOS 16,v1.2.3,1
SESSION_00000874,USER_00000000057,CONTENT_00000726,2024-02-10 08:46:03,173,Console,Desktop,Nintendo,FireOS 6,v1.2.3,1
SESSION_00000875,USER_00000000339,CONTENT_00000708,2024-05-08 11:25:52,99,Console,Smart TV,iOS,iPadOS 15,v3.0.5,1
SESSION_00000876,USER_00000000148,CONTENT_00000863,2023-09-24 12:53:05,67,Mobile,Smart TV,Windows,Xbox,v2.1.0,1
SESSION_00000877,USER_00000000624,CONTENT_00000387,2024-07-01 08:20:10,77,Mobile,Smart TV,macOS,macOS Ventura,v1.2.3,1
SESSION_00000878,USER_00000000241,CONTENT_00000819,2023-11-03 04:57:27,105,Computer,Smartphone,Nintendo,macOS Ventura,v2.0.1,1
SESSION_00000879,USER_00000000880,CONTENT_00000860,2024-12-31 00:35:26,24,Tablet,Game Console,Android,Windows 11,v3.0.5,1
SESSION_00000880,USER_00000000478,CONTENT_00000432,2025-05-21 07:40:43,87,Mobile,Laptop,Android,FireOS 6,v1.2.3,1
SESSION_00000881,USER_00000000999,CONTENT_00000428,2024-01-15 12:14:24,53,TV,Smartphone,Nintendo,PS5,v1.0.0,1
SESSION_00000882,USER_00000000866,CONTENT_00000343,2025-01-12 19:00:04,54,Computer,Smart TV,FireOS,Windows 11,v2.0.1,1
SESSION_00000883,USER_00000000543,CONTENT_00000203,2023-06-30 06:50:43,85,Mobile,Laptop,Linux,FireOS 6,v2.0.1,1
SESSION_00000884,USER_00000000437,CONTENT_00000462,2025-01-03 18:15:19,48,Tablet,Game Console,Linux,Android 13,v3.0.5,1
SESSION_00000885,USER_00000000001,CONTENT_00000982,2024-08-09 20:28:45,62,Console,Game Console,Nintendo,iPadOS 15,v2.0.1,1
SESSION_00000886,USER_00000000211,CONTENT_00000880,2024-08-14 16:16:45,162,Mobile,Smartphone,Nintendo,iPadOS 15,v1.2.3,1
SESSION_00000887,USER_00000000489,CONTENT_00000399,2024-01-28 09:58:43,138,Tablet,Tablet,Windows,iPadOS 15,v3.0.5,1
SESSION_00000888,USER_00000000344,CONTENT_00000838,2025-03-27 00:54:02,101,Tablet,Laptop,Linux,tvOS 14,v1.2.3,1
SESSION_00000889,USER_00000000917,CONTENT_00000842,2023-08-24 14:38:59,50,Console,Game Console,iOS,macOS Ventura,v3.0.5,1
SESSION_00000890,USER_00000000459,CONTENT_00000069,2024-08-24 20:03:31,28,Console,Tablet,Android,Switch,v3.0.5,1
SESSION_00000891,USER_00000000469,CONTENT_00000098,2024-07-04 00:49:28,125,Mobile,Game Console,Linux,Xbox,v1.0.0,1
SESSION_00000892,USER_00000000291,CONTENT_00000731,2024-03-20 13:51:16,103,Computer,Smart TV,Linux,macOS Ventura,v1.2.3,1
SESSION_00000893,USER_00000000884,CONTENT_00000353,2024-01-07 07:53:57,174,TV,Desktop,tvOS,Ubuntu 22.04,v2.0.1,1
SESSION_00000894,USER_00000000045,CONTENT_00000614,2023-11-05 23:30:48,179,Console,Laptop,macOS,FireOS 6,v2.1.0,1
SESSION_00000895,USER_00000000036,CONTENT_00000984,2024-04-01 00:54:45,178,TV,Game Console,Linux,Windows 11,v1.2.3,1
SESSION_00000896,USER_00000000157,CONTENT_00000335,2024-12-11 11:53:24,145,Mobile,Game Console,Xbox,PS5,v2.1.0,1
SESSION_00000897,USER_00000000503,CONTENT_00000781,2024-01-07 09:52:53,123,Tablet,Game Console,Nintendo,Xbox,v2.1.0,1
SESSION_00000898,USER_00000000652,CONTENT_00000021,2023-10-31 12:45:11,70,Mobile,Smart TV,iOS,iOS 16,v1.2.3,1
SESSION_00000899,USER_00000000076,CONTENT_00000453,2025-01-02 00:30:10,69,TV,Desktop,FireOS,FireOS 6,v1.0.0,1
SESSION_00000900,USER_00000000556,CONTENT_00000948,2024-11-02 03:43:54,62,Console,Game Console,Playstation,PS5,v1.2.3,1
SESSION_00000901,USER_00000000238,CONTENT_00000320,2024-04-01 18:14:07,46,Console,Smartphone,Playstation,Ubuntu 22.04,v2.0.1,1
SESSION_00000902,USER_00000000219,CONTENT_00000948,2025-04-19 18:41:07,26,Tablet,Desktop,Playstation,iPadOS 15,v2.0.1,1
SESSION_00000903,USER_00000000866,CONTENT_00000578,2024-02-02 08:18:55,118,Tablet,Smart TV,Windows,tvOS 14,v2.0.1,1
SESSION_00000904,USER_00000000757,CONTENT_00000037,2024-01-22 05:44:18,54,Console,Tablet,Nintendo,Android 13,v3.0.5,1
SESSION_00000905,USER_00000000365,CONTENT_00000281,2023-08-14 07:29:44,129,Tablet,Game Console,FireOS,macOS Ventura,v1.2.3,1
SESSION_00000906,USER_00000000015,CONTENT_00000460,2023-06-28 23:31:54,63,Console,Laptop,Windows,PS5,v1.0.0,1
SESSION_00000907,USER_00000000957,CONTENT_00000183,2023-08-26 18:36:33,25,Tablet,Smartphone,tvOS,macOS Ventura,v1.2.3,1
SESSION_00000908,USER_00000000451,CONTENT_00000493,2023-06-01 06:12:11,164,Computer,Laptop,Xbox,Android 13,v2.1.0,1
SESSION_00000909,USER_00000000557,CONTENT_00000768,2024-09-25 01:24:30,35,Tablet,Smart TV,Linux,macOS Ventura,v3.0.5,1
SESSION_00000910,USER_00000000503,CONTENT_00000834,2025-01-30 08:19:39,51,Computer,Smartphone,Nintendo,FireOS 6,v1.2.3,1
SESSION_00000911,USER_00000000780,CONTENT_00000974,2023-08-01 03:35:24,58,Mobile,Smart TV,Xbox,Switch,v2.0.1,1
SESSION_00000912,USER_00000000418,CONTENT_00000668,2024-10-24 15:42:25,47,Console,Smart TV,Android,iPadOS 15,v1.2.3,1
SESSION_00000913,USER_00000000036,CONTENT_00000185,2024-01-04 16:15:58,22,Mobile,Desktop,macOS,FireOS 6,v2.0.1,1
SESSION_00000914,USER_00000000616,CONTENT_00000718,2024-08-24 05:51:48,21,Console,Laptop,Windows,Windows 11,v2.0.1,1
SESSION_00000915,USER_00000000906,CONTENT_00000273,2023-11-14 06:10:12,43,Console,Smartphone,Playstation,tvOS 14,v3.0.5,1
SESSION_00000916,USER_00000000875,CONTENT_00000887,2024-06-10 20:15:41,45,Computer,Desktop,iOS,tvOS 14,v1.2.3,1
SESSION_00000917,USER_00000000046,CONTENT_00000214,2023-11-16 01:05:20,59,Console,Game Console,macOS,Switch,v1.2.3,1
SESSION_00000918,USER_00000000088,CONTENT_00000111,2023-08-15 22:29:08,10,Tablet,Smart TV,Playstation,iPadOS 15,v2.0.1,1
SESSION_00000919,USER_00000000091,CONTENT_00000318,2024-03-17 05:41:18,31,Tablet,Tablet,Android,PS5,v2.1.0,1
SESSION_00000920,USER_00000000817,CONTENT_00000781,2024-05-16 19:58:36,20,TV,Game Console,macOS,iOS 16,v2.1.0,1
SESSION_00000921,USER_00000000725,CONTENT_00000270,2025-02-27 05:43:57,45,Mobile,Desktop,macOS,tvOS 14,v1.2.3,1
SESSION_00000922,USER_00000000093,CONTENT_00000632,2024-02-08 13:48:59,145,Mobile,Game Console,Linux,Xbox,v2.0.1,1
SESSION_00000923,USER_00000000798,CONTENT_00000355,2025-01-17 08:14:17,151,Computer,Smartphone,Playstation,FireOS 6,v2.0.1,1
SESSION_00000924,USER_00000000894,CONTENT_00000283,2024-08-26 07:12:57,158,TV,Desktop,Windows,iOS 16,v3.0.5,1
SESSION_00000925,USER_00000000448,CONTENT_00000784,2023-11-06 05:45:58,119,Mobile,Smart TV,Windows,FireOS 6,v2.1.0,1
SESSION_00000926,USER_00000000296,CONTENT_00000679,2023-11-30 13:56:09,99,Computer,Desktop,Nintendo,PS5,v1.2.3,1
SESSION_00000927,USER_00000000107,CONTENT_00000674,2024-05-31 16:17:32,56,Mobile,Laptop,iOS,iOS 16,v1.2.3,1
SESSION_00000928,USER_00000000447,CONTENT_00000019,2023-08-07 16:37:35,99,Computer,Smart TV,Playstation,Windows 11,v1.0.0,1
SESSION_00000929,USER_00000000126,CONTENT_00000196,2025-04-18 08:34:51,61,Computer,Desktop,macOS,Xbox,v1.0.0,1
SESSION_00000930,USER_00000000829,CONTENT_00000991,2025-03-09 08:13:09,45,Computer,Smart TV,iOS,PS5,v1.0.0,1
SESSION_00000931,USER_00000000322,CONTENT_00000403,2024-11-27 03:42:51,162,Computer,Smart TV,Android,PS5,v2.0.1,1
SESSION_00000932,USER_00000000424,CONTENT_00000045,2023-07-30 02:06:04,95,Tablet,Game Console,macOS,Android 13,v3.0.5,1
SESSION_00000933,USER_00000000545,CONTENT_00000329,2024-01-14 18:35:43,134,Mobile,Laptop,iOS,iPadOS 15,v2.0.1,1
SESSION_00000934,USER_00000000524,CONTENT_00000707,2024-02-29 23:52:37,133,Console,Smart TV,iOS,Switch,v3.0.5,1
SESSION_00000935,USER_00000000064,CONTENT_00000378,2025-03-27 01:38:46,51,Mobile,Smartphone,Playstation,macOS Ventura,v1.0.0,1
SESSION_00000936,USER_00000000301,CONTENT_00000313,2023-08-03 08:34:11,115,Mobile,Smartphone,Playstation,Ubuntu 22.04,v2.1.0,1
SESSION_00000937,USER_00000000535,CONTENT_00000084,2024-09-28 17:45:10,155,Tablet,Smart TV,FireOS,tvOS 14,v2.1.0,1
SESSION_00000938,USER_00000000959,CONTENT_00000676,2023-11-29 22:55:03,45,Tablet,Smart TV,Nintendo,iPadOS 15,v3.0.5,1
SESSION_00000939,USER_00000000903,CONTENT_00000242,2023-07-03 22:45:07,63,Console,Laptop,Xbox,macOS Ventura,v2.0.1,1
SESSION_00000940,USER_00000000727,CONTENT_00000058,2024-01-29 03:48:59,89,Computer,Smartphone,macOS,Windows 11,v2.0.1,1
SESSION_00000941,USER_00000000313,CONTENT_00000053,2025-01-04 13:37:08,120,Computer,Laptop,Playstation,Ubuntu 22.04,v1.2.3,1
SESSION_00000942,USER_00000000260,CONTENT_00000812,2024-05-17 01:48:10,121,TV,Smartphone,Xbox,Xbox,v2.0.1,1
SESSION_00000943,USER_00000000934,CONTENT_00000304,2024-08-15 15:27:23,46,TV,Smartphone,tvOS,macOS Ventura,v1.2.3,1
SESSION_00000944,USER_00000000368,CONTENT_00000771,2025-04-13 10:57:31,133,TV,Laptop,macOS,FireOS 6,v1.0.0,1
SESSION_00000945,USER_00000000668,CONTENT_00000675,2025-02-04 10:07:09,145,Mobile,Smartphone,tvOS,Ubuntu 22.04,v3.0.5,1
SESSION_00000946,USER_00000000321,CONTENT_00000055,2024-01-20 12:38:28,147,Console,Smart TV,Xbox,Ubuntu 22.04,v2.0.1,1
SESSION_00000947,USER_00000000574,CONTENT_00000622,2024-02-25 14:13:22,135,Computer,Laptop,tvOS,Xbox,v3.0.5,1
SESSION_00000948,USER_00000000046,CONTENT_00000230,2024-06-24 05:40:58,30,Console,Tablet,macOS,Switch,v1.2.3,1
SESSION_00000949,USER_00000000143,CONTENT_00000383,2023-07-17 02:02:31,20,Mobile,Game Console,FireOS,Ubuntu 22.04,v1.0.0,1
SESSION_00000950,USER_00000000749,CONTENT_00000511,2025-01-21 04:43:32,59,Computer,Desktop,Nintendo,iPadOS 15,v2.1.0,1
SESSION_00000951,USER_00000000376,CONTENT_00000646,2025-02-06 01:44:38,120,TV,Tablet,Windows,Windows 11,v1.2.3,1
SESSION_00000952,USER_00000000284,CONTENT_00000630,2023-12-24 20:12:52,11,Computer,Game Console,macOS,tvOS 14,v3.0.5,1
SESSION_00000953,USER_00000000466,CONTENT_00000826,2025-01-20 06:09:25,50,Computer,Tablet,Linux,iPadOS 15,v2.1.0,1
SESSION_00000954,USER_00000000414,CONTENT_00000031,2023-05-27 17:03:03,143,TV,Laptop,FireOS,Xbox,v1.0.0,1
SESSION_00000955,USER_00000000156,CONTENT_00000194,2025-01-19 16:23:42,28,Computer,Game Console,Android,Windows 11,v1.2.3,1
SESSION_00000956,USER_00000000051,CONTENT_00000267,2024-05-03 07:38:58,63,Tablet,Laptop,Nintendo,iPadOS 15,v1.0.0,1
SESSION_00000957,USER_00000000450,CONTENT_00000549,2024-05-15 19:40:33,69,Console,Smart TV,Nintendo,macOS Ventura,v1.0.0,1
SESSION_00000958,USER_00000000665,CONTENT_00000762,2023-07-04 00:52:29,173,Mobile,Tablet,Xbox,macOS Ventura,v1.2.3,1
SESSION_00000959,USER_00000000844,CONTENT_00000605,2024-12-21 03:08:48,51,Console,Game Console,Xbox,Android 13,v1.0.0,1
SESSION_00000960,USER_00000000236,CONTENT_00000450,2023-08-09 11:15:46,143,Computer,Tablet,FireOS,Switch,v1.0.0,1
SESSION_00000961,USER_00000000734,CONTENT_00000021,2023-09-07 09:44:52,171,Console,Tablet,Android,Switch,v1.2.3,1
SESSION_00000962,USER_00000000670,CONTENT_00000098,2024-07-29 17:19:44,15,Mobile,Game Console,Android,macOS Ventura,v2.1.0,1
SESSION_00000963,USER_00000000684,CONTENT_00000561,2023-10-29 10:39:36,17,Tablet,Smartphone,macOS,PS5,v1.0.0,1
SESSION_00000964,USER_00000000384,CONTENT_00000176,2024-12-04 22:16:05,116,Console,Desktop,Linux,Android 13,v1.2.3,1
SESSION_00000965,USER_00000000917,CONTENT_00000753,2025-01-03 23:14:53,135,Computer,Smart TV,macOS,iOS 16,v2.1.0,1
SESSION_00000966,USER_00000000581,CONTENT_00000164,2025-01-01 10:59:27,31,TV,Game Console,Windows,iOS 16,v2.0.1,1
SESSION_00000967,USER_00000000462,CONTENT_00000576,2023-08-15 01:37:44,37,Mobile,Game Console,Linux,Ubuntu 22.04,v1.2.3,1
SESSION_00000968,USER_00000000300,CONTENT_00000448,2024-09-13 08:22:39,125,Console,Tablet,tvOS,iPadOS 15,v3.0.5,1
SESSION_00000969,USER_00000000787,CONTENT_00000921,2025-02-20 07:04:22,55,Computer,Desktop,tvOS,macOS Ventura,v3.0.5,1
SESSION_00000970,USER_00000000269,CONTENT_00000131,2024-06-03 13:22:27,174,Console,Smartphone,macOS,FireOS 6,v2.1.0,1
SESSION_00000971,USER_00000000557,CONTENT_00000882,2024-08-31 20:07:18,27,Computer,Smartphone,Linux,iOS 16,v2.0.1,1
SESSION_00000972,USER_00000000071,CONTENT_00000562,2023-09-22 13:18:22,106,Mobile,Desktop,iOS,Xbox,v2.1.0,1
